experiment_name,video_base_name,track_id,count_uncalibrated,new_count_uncalibrated,xc,yc,u_dot,v_dot,s_dot,class_id,p_value,track_length,w,h,frame
MC_singlenuc23_1_Tk33_021220,0002_vid,10717,0,771190,369.960495347158,577.8410065997728,1.7056500345212062,-21.38446793713483,559.1200525583379,0.0,0.952665,2232,52.90944320571798,146.304988957685,771190
MC_singlenuc23_1_Tk33_021220,0002_vid,10717,1,771191,368.41285325917306,551.8048635495169,0.533477069516185,-23.06048337142877,626.7554627740387,0.0,0.96141,2232,55.21084210673087,154.1104426991675,771191
MC_singlenuc23_1_Tk33_021220,0002_vid,10717,10,771200,412.7174784194123,439.55140594174543,4.534799443234892,-13.55621169955999,18.64497564369555,0.0,0.94123,2232,126.74171358158314,57.97252549029404,771200
MC_singlenuc23_1_Tk33_021220,0002_vid,10717,100,771290,242.42747626644297,707.9202433955954,1.6863379623034802,-4.078695146526222,6.441340079869827,0.0,0.947661,2232,58.00011917350622,151.18941665745726,771290
MC_singlenuc23_1_Tk33_021220,0002_vid,10717,1001,772191,693.4080266978619,708.6271843739459,-2.879399126188348,1.1866124050997122,-37.53908521690234,0.0,0.955196,2232,134.667544824085,48.98125072081277,772191
MC_singlenuc23_1_Tk33_021220,0002_vid,10717,1002,772192,692.142184238461,708.6293934195827,-2.733830465467821,1.079760247788624,-36.62151973094298,0.0,0.955452,2232,135.31983345350994,49.16719419751546,772192
MC_singlenuc23_1_Tk33_021220,0002_vid,10717,1003,772193,686.8561392602548,707.9399817713092,-2.9640811013073085,0.9201526004123892,-35.994263090452534,0.0,0.956516,2232,135.5236730032836,49.30045866495265,772193
MC_singlenuc23_1_Tk33_021220,0002_vid,10717,1004,772194,679.717910642169,709.2777783257549,-3.3406560776774974,0.9578307757737254,-37.0545629702036,0.0,0.928569,2232,134.57266789927735,48.56863262819385,772194
MC_singlenuc23_1_Tk33_021220,0002_vid,10717,1005,772195,667.3155226647232,712.3668591209253,-4.15816946509651,1.1501036704108216,-42.156821297614606,0.0,0.8911680000000001,2232,126.8587801304083,47.08098202778201,772195
